uuid,title,handle,research_data_creators,lead_chief_investigators,last_modified,withdrawn,type,date_available,year_issued,date_accessioned,rights,access_rights,doi,external_doi,faculty,school,for_codes,keywords,data_volume_bytes_orig,num_files_orig
fec3182b-0fae-4401-9f8b-b15e450f5fb2,Quantitative wear particle analysis for osteoarthritis assessment,1959.4/resource/collection/resdatac_450/1,"Guo, Meizhai","Lord, Megan|Peng, Zhongxiao",2024-02-27T14:29:55.430+00:00,False,Dataset,2021-11-26T10:34:05Z,2016,2021-11-26T10:34:05Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1412,NO FIELD,Engineering,School of Biomedical Engineering|School of Mechanical and Manufacturing Engineering|School of Mechanical and Manufacturing Engineering,NO FIELD,wear particles|articular cartilage|numerical parameters,0,0
42bcb962-62e8-4de4-9f45-655a0ed60080,Queensland Gay Community Periodic Survey Data,1959.4/004_116,"Holt, Martin","Holt, Martin",2024-02-27T14:29:28.928+00:00,False,Dataset,2021-11-26T10:33:42Z,2011,2021-11-26T10:33:42Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1382,NO FIELD,Arts Design & Architecture,Centre for Social Research in Health,110324 Venereology|110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion,HIV status|Drug use|HIV testing|Gay men|Health|HIV|Gay community|Sexual partners|Sexual practices,0,0
a1f680d2-6f39-427e-b2d3-887414f1c416,Radiocarbon and pIRIR data from the New Zealand subantarctic Islands,1959.4/resource/collection/resdatac_812/1,"Turney, Chris|Fogwill, Christopher","Rainsley, Eleanor",2022-09-27T11:18:00.865+00:00,False,Dataset,2021-11-26T10:42:58Z,2019,2021-11-26T10:42:58Z,CC-BY,metadata only access,https://doi.org/10.26190/5c85c240cfa6e,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences|School of Biological, Earth & Environmental Sciences",040605 Palaeoclimatology,subantantartic Islands,0,0
3a18d858-6bc9-4c02-86d0-6859628c9b26,Raman Spectra of Organo-arsenic compounds,1959.4/004_78,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:29.751+00:00,False,Dataset,2021-11-26T10:31:45Z,2011,2021-11-26T10:31:45Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1257,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030107 Sensor Technology (Chemical aspects)|030102 Electroanalytical Chemistry|030101 Analytical Spectrometry|030199 Analytical Chemistry not elsewhere classified,Raman spectroscopy|Arsenic speciation,0,0
e3840746-296f-45bc-8a76-b1946c70731d,A Randomized Trial of CO2 Laser for Postmenopausal Vaginal Symptoms,1959.4/resource/collection/resdatac_1082/1,"Li, Fiona|Maheux-Lacroix, Sarah|Deans, Rebecca|Nesbitt-Hawes, Erin|Budden, Aaron|Song, Sophia|Nguyen, Kimberly|Lim, Claire|McCormack, Lalla|Lyons, Stephen|Segelov, Eva","Abbott, Jason",2024-05-08T14:17:48.010+00:00,False,Dataset,2021-11-26T10:02:04Z,2020,2021-11-26T10:02:04Z,CC-BY,open access,https://doi.org/10.26190/fwrf-de73,NO FIELD,Medicine & Health,School of Women's & Children's Health|School of Women's & Children's Health|School of Women's & Children's Health|School of Women's & Children's Health|Clinical School St Vincents Hospital|School of Women's & Children's Health|School of Women's & Children's Health|School of Women's & Children's Health,111402 Obstetrics and Gynaecology,menopause|vaginal atrophy|fractionated laser|energy-based device|female,170254,1
e906553e-b333-4e1d-aaaf-b592b9996e8c,"Reductive Desorption of gold electrodes functionalised with MPA, MPYR, MBA, BDMT",1959.4/004_324,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:29.704+00:00,False,Dataset,2021-11-26T10:33:57Z,2013,2021-11-26T10:33:57Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1400,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030199 Analytical Chemistry not elsewhere classified|030102 Electroanalytical Chemistry,NO FIELD,0,0
e4e08a3e-6c18-498b-a34f-d0da1771008f,Repository of Antibiotic resistance Cassettes / aminoglycosides,1959.4/004_201,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:46.438+00:00,False,Dataset,2021-11-26T10:33:38Z,2013,2021-11-26T10:33:38Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1377,NO FIELD,Medicine & Health,School of Population Health,111799 Public Health and Health Services not elsewhere classified|111711 Health Information Systems (incl. Surveillance)|080605 Decision Support and Group Support Systems,Aminoglycoside,0,0
ccf3679f-e736-4e8f-8b64-e47e31d3fb14,Repository of Antibiotic resistance Cassettes / beta-lactamases,1959.4/004_202,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:45.267+00:00,False,Dataset,2021-11-26T10:33:43Z,2013,2021-11-26T10:33:43Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1383,NO FIELD,Medicine & Health,School of Population Health,111799 Public Health and Health Services not elsewhere classified|111711 Health Information Systems (incl. Surveillance)|080605 Decision Support and Group Support Systems,Aminoglycoside,0,0
08d861b6-2567-4b6f-8bab-d5de7c8feb31,Repository of Antibiotic resistance Cassettes / chloramphenicol,1959.4/004_203,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:48.350+00:00,False,Dataset,2021-11-26T10:33:17Z,2012,2021-11-26T10:33:17Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1350,NO FIELD,Medicine & Health,School of Population Health,080605 Decision Support and Group Support Systems|111711 Health Information Systems (incl. Surveillance)|111799 Public Health and Health Services not elsewhere classified,Chloramphenicol,0,0
bab0b699-09d3-4299-b0d2-182ac044292b,Repository of Antibiotic resistance Cassettes / fosfomycin,1959.4/004_204,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:46.020+00:00,False,Dataset,2021-11-26T10:33:27Z,2012,2021-11-26T10:33:27Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1364,NO FIELD,Medicine & Health,School of Population Health,080605 Decision Support and Group Support Systems|111711 Health Information Systems (incl. Surveillance)|111799 Public Health and Health Services not elsewhere classified,Fosfomycin,0,0
eb6ebcf1-e6ca-4da8-a1bc-f487bc9e415b,Repository of Antibiotic resistance Cassettes / gene cassettes of unknown function,1959.4/004_210,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:46.839+00:00,False,Dataset,2021-11-26T10:33:37Z,2012,2021-11-26T10:33:37Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1376,NO FIELD,Medicine & Health,School of Population Health,111799 Public Health and Health Services not elsewhere classified|080605 Decision Support and Group Support Systems|111711 Health Information Systems (incl. Surveillance),Gene cassettes,0,0
eceafeb1-7c36-4a54-8844-52b32dac74af,Repository of Antibiotic resistance Cassettes / macrolide,1959.4/004_205,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:47.593+00:00,False,Dataset,2021-11-26T10:33:16Z,2013,2021-11-26T10:33:16Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1349,NO FIELD,Medicine & Health,School of Population Health,080605 Decision Support and Group Support Systems|111799 Public Health and Health Services not elsewhere classified,Macrolides,0,0
10e2edd2-e693-4501-859c-3faac173ede1,Repository of Antibiotic resistance Cassettes / other gene cassettes,1959.4/004_211,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:45.646+00:00,False,Dataset,2021-11-26T10:33:52Z,2012,2021-11-26T10:33:52Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1393,NO FIELD,Medicine & Health,School of Population Health,080605 Decision Support and Group Support Systems|111799 Public Health and Health Services not elsewhere classified|111711 Health Information Systems (incl. Surveillance),Antibiotic resistance,0,0
e9ec1be9-cb0c-41cd-b7df-230fcda2b5a9,Repository of Antibiotic resistance Cassettes / quinolone,1959.4/004_206,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:47.213+00:00,False,Dataset,2021-11-26T10:33:29Z,2012,2021-11-26T10:33:29Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1368,NO FIELD,Medicine & Health,School of Population Health,111711 Health Information Systems (incl. Surveillance)|111799 Public Health and Health Services not elsewhere classified|080605 Decision Support and Group Support Systems,Quinolones,0,0
a2232fdb-8707-43d8-bf26-2560caf121ed,Repository of Antibiotic resistance Cassettes / rifampicin,1959.4/004_207,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:47.969+00:00,False,Dataset,2021-11-26T10:33:57Z,2012,2021-11-26T10:33:57Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1401,NO FIELD,Medicine & Health,School of Population Health,080605 Decision Support and Group Support Systems|111799 Public Health and Health Services not elsewhere classified|111711 Health Information Systems (incl. Surveillance),Rifampicin,0,0
436b015f-457b-4c31-95e3-53f37abf642b,Repository of Antibiotic resistance Cassettes / small efflux proteins,1959.4/004_208,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:44.507+00:00,False,Dataset,2021-11-26T10:33:04Z,2012,2021-11-26T10:33:04Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1338,NO FIELD,Medicine & Health,School of Population Health,111799 Public Health and Health Services not elsewhere classified|111711 Health Information Systems (incl. Surveillance)|080605 Decision Support and Group Support Systems,Small efflux proteins,0,0
f9415b69-3007-4536-96ca-6b4c5b939ebe,Repository of Antibiotic resistance Cassettes / trimethoprim,1959.4/004_209,"Tsafnat, Guy","Tsafnat, Guy",2024-02-27T14:29:44.889+00:00,False,Dataset,2021-11-26T10:33:48Z,2012,2021-11-26T10:33:48Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1388,NO FIELD,Medicine & Health,School of Population Health,080605 Decision Support and Group Support Systems|111711 Health Information Systems (incl. Surveillance)|111799 Public Health and Health Services not elsewhere classified,Trimethoprim,0,0
475c07d5-285a-4cc4-9174-c6bc75bdc5d7,Restricted Baseline Dataset,1959.4/resource/collection/resdatac_508/1,"Grulich, Andrew|Haire, Bridget|Conway, Damian|Poynten, (Isobel) Mary|Templeton, David|Ooi, Catriona|Foster, Rosalind","Zablotska-Manos, Iryna",2023-01-11T14:31:17.063+00:00,False,Dataset,2021-11-26T10:34:10Z,2017,2021-11-26T10:34:10Z,CC-BY,open access,https://doi.org/10.4225/53/599688490500d,NO FIELD,Medicine & Health,The Kirby Institute|The Kirby Institute|The Kirby Institute|The Kirby Institute|The Kirby Institute|The Kirby Institute,1117 Public Health and Health Services|111706 Epidemiology|111716 Preventive Medicine,Pre-exposure prophylaxis (PrEP)|men who have sex with men|HIV prevention|risk behaviour|eligibility criteria,158529,1
fc7844a2-873c-4e89-b588-c46b787a96f4,Results of the Sydney Gay Community Periodic Survey: 2006,1959.4/004_2064,"Holt, Martin","Holt, Martin",2024-02-27T14:29:18.199+00:00,False,Dataset,2021-11-26T10:32:14Z,2012,2021-11-26T10:32:14Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1288,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|School of Population Health|Social Policy Research Centre,110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|110324 Venereology,HIV status|HIV testing|Sexual practices|Sexual partners|Health|Drug use|Gay community|Gay men,0,0
999eb47f-8b45-45b4-9f15-3eaa72ed96d9,River-tide interaction model,1959.4/resource/collection/resdatac_1079/1,"Elahi, Md Wasif E",NO FIELD,2022-06-09T10:13:53.469+00:00,False,Dataset,2021-11-26T10:02:03Z,2020,2021-11-26T10:02:03Z,CC-BY,open access,https://doi.org/10.26190/p5c8-te58,NO FIELD,UNSW Canberra,School of Science,NO FIELD,Numerical modeling,41987149,1
345bbfce-7dd9-4696-9f9f-328a55699c1d,RSquared Interview Data,1959.4/004_166,"Frances, Maude","Frances, Maude",2022-09-27T11:19:42.639+00:00,False,Dataset,2021-11-26T10:33:28Z,2011,2021-11-26T10:33:28Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1365,NO FIELD,Other UNSW,Library,080799 Library and Information Studies not elsewhere classified|080707 Organisation of Information and Knowledge Resources|080499 Data Format not elsewhere classified|210299 Curatorial and Related Studies not elsewhere classified,Metadata|Data management|e-research|Research collaboration|Data use and reuse,0,0
3ac788a8-01c4-480b-a496-e145dbb1318f,RSquared Survey Data,1959.4/004_161,"Frances, Maude","Frances, Maude",2022-09-27T11:19:42.628+00:00,False,Dataset,2021-11-26T10:33:05Z,2011,2021-11-26T10:33:05Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1339,NO FIELD,Other UNSW,Library,080799 Library and Information Studies not elsewhere classified|080707 Organisation of Information and Knowledge Resources|080499 Data Format not elsewhere classified|210299 Curatorial and Related Studies not elsewhere classified,Metadata|Data management|e-research|Research collaboration|Data use and re-use,0,0
d26bb684-f4bb-4a68-b566-dd4d9865c376,SCZ,1959.4/resource/collection/resdatac_54/1,"Wilkins, Marc|Corley, Susan",NO FIELD,2024-05-01T04:14:53.779+00:00,False,Dataset,2021-11-26T10:42:03Z,2015,2021-11-26T10:42:03Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1415,NO FIELD,Science,School of Biotechnology & Biomolecular Sciences|School of Biotechnology & Biomolecular Sciences,NO FIELD,schizophrenia,0,0
dcd2b9d5-ef4f-4c51-b017-5c5ee848a7f6,Seismic protection of structures via magnetorheological dampers,1959.4/101220,"Yeoh, Guan|Li, Darson","Yeoh, Guan",2024-02-27T14:29:37.115+00:00,False,Dataset,2023-05-18T02:45:12Z,2023,2023-05-18T02:45:12Z,CC-BY,metadata only access,https://doi.org/10.26190/unsworks/24927,NO FIELD,Engineering,School of Mechanical and Manufacturing Engineering|School of Mechanical and Manufacturing Engineering,400510 Structural engineering|401003 Engineering practice,magnetorheological dampers|nanoparticles,0,0
b5596975-bdaf-4cbd-b6d1-b2026934ad6f,Sensitivity of Observationally Based Estimates of Ocean Heat Content and Thermal Expansion to Vertical Interpolation Schemes,1959.4/100862,"Church, John|McDougall, Trevor|Barker, Paul","McDougall, Trevor|Zika, Jan",2024-05-23T14:34:03.624+00:00,False,Dataset,2022-12-14T05:06:54Z,2022,2022-12-14T05:06:54Z,CC-BY,open access,https://doi.org/10.26190/unsworks/24569,NO FIELD,Science|Medicine & Health|Engineering,School of Mathematics & Statistics|Climate Change Research Centre|School of Mathematics & Statistics|School of Medical Sciences|Climate Change Research Centre|School of Mathematics & Statistics|School of Biomedical Engineering|School of Mathematics & Statistics|School of Mathematics & Statistics|School of Mathematics & Statistics,370803 Physical oceanography,Climate change|Global warming|Ocean heat content|Sea level rise,3004353,8
86dc58ea-43bc-46bc-a52b-3759209bd80a,SERS characterisation of stepwise modification of gold-coated magnetic nanoparticles with oligopeptides for the complexation of copper,1959.4/004_376,"Murago, Elizabeth","Murago, Elizabeth",2022-09-27T11:19:22.025+00:00,False,Dataset,2021-11-26T10:34:02Z,2013,2021-11-26T10:34:02Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1409,NO FIELD,Other UNSW|Science,Mark Wainwright Analytical Centre|School of Chemistry,100799 Nanotechnology not elsewhere classified|030101 Analytical Spectrometry|030199 Analytical Chemistry not elsewhere classified,Raman Spectroscopy|Gold nanoparticles|Magnetic nanoparticles|Oligopeptides|Self assembly,0,0
ffc57b01-e5b7-4e32-bf8c-5b63c7650e22,"ShapeMetrix 3D Reports for outcrops at the Heyuan Fault, South China",1959.4/resource/collection/resdatac_981/1,"Tannock, Lisa","Tannock, Lisa",2022-09-27T11:18:57.128+00:00,False,Dataset,2021-11-26T10:51:38Z,2019,2021-11-26T10:51:38Z,CC-BY-ND,open access,https://doi.org/10.26190/5de84fe28fcf3,NO FIELD,Engineering,School of Minerals and Energy Resources Engineering,040312 Structural Geology|091402 Geomechanics and Resources Geotechnical Engineering,photogrammetry|fracture analysis|Heyuan fault|structural geology|Shape Matrix 3D,2186629,1
694bd66c-f007-4506-8e85-2ea495a7dc1d,Simulated ocean oxygenation during the interglacials MIS 5e and MIS 9e,1959.4/102830,"Yeung, Nicholas",NO FIELD,2024-08-26T14:06:49.908+00:00,False,Dataset,2024-08-26T03:59:25Z,2024,2024-08-26T03:59:25Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30420,NO FIELD,Science,"Centre for Ecosystem Science or Climate Change Research Centre|School of Biological, Earth & Environmental Sciences|School of Biological, Earth & Environmental Sciences",NO FIELD,oxygenation|interglacial|ACCESS-ESM|detrital organic carbon concentration,211768176,20
1377b9f6-0231-4e36-bd9c-275012d5ef2e,Social Aspects of the Prevention of AIDS Data,1959.4/004_3,"Crawford, June|Baxter, D|Watson, Lex|Connell, R W","Kippax, Susan",2022-09-27T11:19:38.380+00:00,False,Dataset,2021-11-26T10:33:32Z,2011,2021-11-26T10:33:32Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1371,NO FIELD,Arts Design & Architecture,Social Policy Research Centre,110324 Venereology|110309 Infectious Diseases|111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion,AIDS|Behaviour|Homosexuality|Prostitution|Sex|Sex education,0,0
666b43cd-d6aa-4de6-b6b4-3d8b8867c766,Social Media 3.0 Dataset for Integrating Social Media and Internet of Things (SM-IoT) Systems,1959.4/resource/collection/resdatac_1112/1,"Salim, Sara|Turnbull, Benjamin|Moustafa, Nour",NO FIELD,2023-03-10T04:33:58.681+00:00,False,Dataset,2021-11-26T10:02:41Z,2021,2021-11-26T10:02:41Z,CC-BY,open access,https://doi.org/10.26190/J4G2-PB81,NO FIELD,UNSW Canberra,School of Engineering and Information Technology|School of Engineering and Information Technology,NO FIELD,Social Media|Internet of Things,0,0
703cb9a5-6ddc-496a-936d-05062ee1ec05,"Solar irradiance measurements, with one second resolution, and estimated power ramp rate of photovoltaic modules with integrated capacitor energy storage",1959.4/resource/collection/resdatac_808/1,"Zheng, Bowen|Fletcher, John|Lennon, Alison|Jiang, Yu","Burr, Patrick",2024-11-28T03:33:35.032+00:00,False,Dataset,2021-11-26T10:42:58Z,2019,2021-11-26T10:42:58Z,CC-BY,open access,https://doi.org/10.26190/5c8ed32da8e8f,NO FIELD,Engineering,School of Electrical Engineering and Telecommunications,090608 Renewable Power and Energy Systems Engineering (excl. Solar Cells),photovoltaics (PV)|capacitive energy storage|electrochemical capacitor|ramp rate control|module-based converter|solar irradiance (1 second resolution),465828663,1
cfdb8815-5239-4630-a170-22894cd60ae6,Southeast Asia Tropical cyclone landfall database,1959.4/100077,"Tran, Thao Linh",NO FIELD,2022-11-01T00:35:37.099+00:00,False,Dataset,2022-02-09T23:19:03Z,2022,2022-02-09T23:19:03Z,CC-BY-NC,open access,https://doi.org/10.26190/unsworks/1987,NO FIELD,UNSW Canberra,School of Science,3701 Atmospheric sciences,Tropical cyclone|Landfall|Climatology,19069382,5
2e3500b9-fbdd-44be-8c84-370f6283342d,Southern Ocean CO2 fluxes as simulated by the ACCESS-OM2-01 forced with the JRA55-do between 1980 and 2021,1959.4/101483,"Menviel, Laurie",NO FIELD,2023-09-11T10:01:45.296+00:00,False,Dataset,2023-09-11T05:29:27Z,2023,2023-09-11T05:29:27Z,CC-BY,open access,https://doi.org/10.26190/unsworks/25190,NO FIELD,Science|UNSW Canberra,"School of Mathematics & Statistics|Centre for Marine Science and Innovation|School of Science|School of Biological, Earth & Environmental Sciences|School of Biological, Earth & Environmental Sciences",370203 Greenhouse gas inventories and fluxes|370802 Chemical oceanography,CO2 flux|Southern Ocean|Southern annular mode,297696416,13
bb7f99f6-e72f-43ff-89e9-f449b0ca83c9,Spring: A Light Field Scene Flow Dataset,1959.4/102527,"Gray, James|Naman, Aous|Taubman, David",NO FIELD,2025-02-24T05:17:54.988+00:00,False,Dataset,2024-07-10T04:19:23Z,2024,2024-07-10T04:19:23Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30292,NO FIELD,Engineering,School of Electrical Engineering and Telecommunications|School of Electrical Engineering and Telecommunications|School of Electrical Engineering and Telecommunications,460306 Image processing|4603 Computer vision and multimedia computation|460309 Video processing|400607 Signal processing|460702 Computer graphics,Scene Flow|Optical Flow|Disparity|Depth|Light Fields|Computer Vision|Image Processing,2769487825,7
c3ebe4a2-a5ba-4250-ad58-09d8a000687c,State and Parameter Uncertainty Estimation (SPUE),1959.4/resource/collection/resdatac_1047/1,"Marshall, Lucy|Hughes, Justin|Sharma, Ashish|Vaze, Jai","Kim, Shaun",2022-09-27T11:14:51.159+00:00,False,Dataset,2021-11-26T09:53:13Z,2020,2021-11-26T09:53:13Z,CC-BY,open access,https://doi.org/10.26190/5f28d447e95f9,NO FIELD,Engineering,School of Civil and Environmental Engineering|School of Civil and Environmental Engineering|School of Civil and Environmental Engineering,040608 Surfacewater Hydrology,calibration|SPUE|hydrology|rainfall-runoff|uncertainty|states|soil moisture,26820523,1
0b634b46-b7ec-4868-8012-294523964625,Storylines Biographies,1959.4/004_183,"Johnson, Vivien","Johnson, Vivien",2024-01-25T04:05:42.951+00:00,False,Dataset,2021-11-26T10:32:34Z,2011,2021-11-26T10:32:34Z,CC-BY-NC-SA,metadata only access,https://doi.org/10.26190/unsworks/1306,NO FIELD,Arts Design & Architecture,School of Art and Design,210301 Aboriginal and Torres Strait Islander History|190102 Art History|080601 Aboriginal and Torres Strait Islander Information and Knowledge Systems|200201 Aboriginal and Torres Strait Islander Cultural Studies,biography|art|indigenous,0,0
c6e74ff4-16ee-44ce-ae6a-253661d3635b,"Supplementary Files for thesis titled ""Visual-analytics-driven bioinformatics methods for the analysis of biomolecular data""",1959.4/100793,"Kaur, Sandeep",NO FIELD,2022-11-16T04:56:48.243+00:00,False,Dataset,2022-11-14T03:55:27Z,2022,2022-11-14T03:55:27Z,GPL,open access,https://doi.org/10.26190/unsworks/24500,NO FIELD,Science,School of Biotechnology & Biomolecular Sciences,3102 Bioinformatics and computational biology,Schema|Bordetella pertussis|Performance metrics|Tool comparisons|Insertion sequences,16174965,13
7c9ecc21-49ff-4e83-b130-3f0625e5de87,"Surface Enhanced Raman Spectra of 1,4-Benzenedimethanethiol on electrochemically (oxidation reduction cycle - step) fabricated nanoporous gold films",1959.4/004_369,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:29.571+00:00,False,Dataset,2021-11-26T10:33:58Z,2013,2021-11-26T10:33:58Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1403,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,100708 Nanomaterials|030101 Analytical Spectrometry|030199 Analytical Chemistry not elsewhere classified,NO FIELD,0,0
c1a5f8cd-71cc-4a1e-8e1c-b6371ea93ff9,"Surface Enhanced Raman Spectra of 1,4-Benzenedimethanethiol on electrochemically (oxidation reduction cycle) fabricated nanoporous gold films",1959.4/004_370,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:29.387+00:00,False,Dataset,2021-11-26T10:33:54Z,2013,2021-11-26T10:33:54Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1397,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030199 Analytical Chemistry not elsewhere classified|100708 Nanomaterials,NO FIELD,0,0
2592e099-bab9-48f6-9d89-55933044c275,"Surface Enhanced Raman Spectra of 1,4-Benzenedimethanethiol on electrochemically (single potential step) fabricated nanoporous gold films",1959.4/004_373,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:30.183+00:00,False,Dataset,2021-11-26T10:33:59Z,2013,2021-11-26T10:33:59Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1404,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030101 Analytical Spectrometry|030199 Analytical Chemistry not elsewhere classified|100708 Nanomaterials,NO FIELD,0,0
63d13b2f-8b69-4e9b-abb7-f42fca7e551d,"Surface Enhanced Raman Spectra of1,4-Benzenedimethanethiol on Gold Nano Pillars with varying dimensions",1959.4/004_344,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:29.297+00:00,False,Dataset,2021-11-26T10:32:27Z,2013,2021-11-26T10:32:27Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1299,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030199 Analytical Chemistry not elsewhere classified|030107 Sensor Technology (Chemical aspects)|100712 Nanoscale Characterisation,Raman Spectroscopy|Gold Nano-pillars|Electron Beam Lithography,0,0
ea7ebd4c-c0c1-4444-9179-805eeec4ddae,suspended sediment model output,1959.4/resource/collection/resdatac_63/1,"Gao, Guan",NO FIELD,2024-09-03T05:36:04.290+00:00,False,Dataset,2021-11-26T10:42:06Z,2015,2021-11-26T10:42:06Z,NO FIELD,metadata only access,https://doi.org/10.4225/53/5668d203222e5,NO FIELD,UNSW Canberra,School of Science,0405 Oceanography,sediment,0,0
ecc7244a-ad03-495d-8aa3-ccd1e48fdb89,"Swan Coastal Plain, Water Body Extent Shapefiles",1959.4/resource/collection/resdatac_457/1,"Tulbure, Mirela|Broich, Mark","Tulbure, Mirela",2024-02-27T14:29:56.331+00:00,False,Dataset,2021-11-26T10:34:06Z,2016,2021-11-26T10:34:06Z,CC-BY,metadata only access,NO FIELD,https://doi.org/10.5061/dryad.50003,Other UNSW|Science|Medicine & Health,"School of Biological, Earth & Environmental Sciences|School of Psychiatry",050205 Environmental Management,shapefiles|time series,0,0
750d0fbf-b0c2-41f2-b17b-f373cfb862b2,Sydney Gay Community Periodic Survey Data,1959.4/004_118,"Holt, Martin","Holt, Martin",2024-02-27T14:29:15.244+00:00,False,Dataset,2021-11-26T10:33:53Z,2011,2021-11-26T10:33:53Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1395,NO FIELD,Arts Design & Architecture|Medicine & Health,Centre for Social Research in Health|School of Population Health|Social Policy Research Centre,110309 Infectious Diseases|110324 Venereology|111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion,Sexual practices|Drug use|Sexual partners|Gay men|Health|HIV status|HIV|Gay community|HIV testing,0,0
dcb184fd-9ca2-423a-a64e-a98fd781b731,Sydney Men and Sexual Health Data,1959.4/004_12,"Kaldor, John","Kippax, Susan|Cooper, David",2024-02-27T14:29:52.470+00:00,False,Dataset,2021-11-26T10:33:01Z,2011,2021-11-26T10:33:01Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1334,NO FIELD,Medicine & Health|Arts Design & Architecture,The Kirby Institute|Social Policy Research Centre|The Kirby Institute|Clinical School St Vincents Hospital,111799 Public Health and Health Services not elsewhere classified|111712 Health Promotion|110309 Infectious Diseases|110324 Venereology,Sexual behaviour|Identity (Psychology)|Sex (Psychology)|Gay men|Sex customs,0,0
bd283ab3-9455-4236-a02a-2a85c0466494,Sydney Women and Sexual Health Data: 2004,1959.4/004_13,"Prestage, Garrett","Richters, Juliet",2022-09-27T11:19:11.302+00:00,False,Dataset,2021-11-26T10:32:58Z,2011,2021-11-26T10:32:58Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1331,NO FIELD,Medicine & Health,The Kirby Institute|The Kirby Institute,111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases,Health|Sexual partners|Sexual practices|Drug use|Women|Australia,0,0
